;DeltaSol MX [Regler];;;;;;;;;;;;;;;;WMZ Plus Master;;;;WMZ Plus Slave 1;;;;DeltaSol MX [Regler];;;;;;WMZ Plus Slave 1;DeltaSol MX [Regler];;WMZ Plus Slave 1
Date / Time;T out PVT1 [ °C];T bas PVT1 [ °C];T haut PVT2 [ °C];T bas PVT2 [ °C];T haut PVT3 [ °C];T bas PVT3 [ °C];T haut PVT4 [ °C];T bas PVT4 [ °C];T haut PVT5 [ °C];T bas PVT5 [ °C];T haut PVT6 [ °C];T bas PVT6 [ °C];Irradiation solaire [ W/m²];T haut PVT7 [ °C];T bas PVT7 [ °C];T haut PVT8 [ °C];T bas PVT8 [ °C];T haut PVT9 [ °C];T bas PVT9 [ °C];T haut PVT10 [ °C];T bas PVT10 [ °C];T extérieure [ °C];T haut ballon [ °C];T bas ballon [ °C];Pression entrée PVT [ bar];Pression sortie PVT [ bar];T entrée PVT [ °C];T sortie PVT [ °C];T entrée PVT débitmètre [ °C];Débit [ l/h];débit [ l/h];Relais 1 [ %];Signal PWM [ %];Vitesse du vent [ m/s]
11/14/2022 07:32:37;12.2;12.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;5;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.2;12.4;11.6;11.4;0.38;0.38;11.7;11.7;12.4;61.00;103.00;100;20;0.00
11/14/2022 07:33:37;12.1;12.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;5;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.1;12.3;11.6;11.4;0.38;0.38;11.7;11.7;12.4;61.00;103.00;100;20;0.00
11/14/2022 07:34:37;12.1;12.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;6;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.1;12.3;11.5;11.4;0.38;0.38;11.7;11.7;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:35:38;12.1;12.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;7;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.1;12.3;11.5;11.4;0.38;0.38;11.7;11.4;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:36:36;12.1;12.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;8;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.1;12.3;11.5;11.4;0.38;0.38;11.7;11.4;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:37:37;12.1;12.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;10;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.1;12.3;11.5;11.4;0.38;0.38;11.7;11.4;12.4;66.00;103.00;100;20;0.00
11/14/2022 07:38:37;12.2;12.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;11;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.2;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;69.00;103.00;100;20;0.00
11/14/2022 07:39:38;12.2;12.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;12;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.2;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:40:39;12.3;12.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;13;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.2;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;61.00;103.00;100;20;0.00
11/14/2022 07:41:38;12.3;12.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;13;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.2;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;64.00;103.00;100;20;0.00
11/14/2022 07:42:37;12.3;12.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;13;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.3;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;64.00;103.00;100;20;0.00
11/14/2022 07:43:36;12.4;12.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;13;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.3;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;61.00;0.00;100;20;0.00
11/14/2022 07:44:38;12.5;12.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;13;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.3;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;61.00;0.00;100;20;0.00
11/14/2022 07:45:37;12.5;12.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;13;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.3;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;59.00;0.00;100;20;0.00
11/14/2022 07:46:36;12.5;12.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;15;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.4;12.3;11.5;11.3;0.38;0.38;11.7;11.4;12.4;66.00;0.00;100;20;0.00
11/14/2022 07:47:37;12.6;12.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;16;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.5;12.3;11.5;11.3;0.38;0.38;11.7;11.7;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:48:37;12.7;12.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;18;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.5;12.4;11.5;11.3;0.38;0.38;11.7;11.7;12.4;64.00;103.00;100;20;0.00
11/14/2022 07:49:39;12.7;12.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;20;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.5;12.4;11.5;11.3;0.38;0.38;11.7;11.7;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:50:43;12.8;12.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;20;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.6;12.5;11.5;11.3;0.38;0.38;11.7;11.7;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:51:37;12.9;12.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;21;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.6;12.5;11.5;11.3;0.38;0.38;11.7;12.0;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:52:37;12.9;12.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;23;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.6;12.5;11.5;11.3;0.38;0.38;11.7;12.2;12.4;61.00;103.00;100;20;0.00
11/14/2022 07:53:38;13.0;12.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;25;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.6;12.6;11.5;11.3;0.38;0.38;11.7;12.2;12.4;61.00;103.00;100;20;0.00
11/14/2022 07:54:38;13.0;12.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;27;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.6;12.6;11.6;11.3;0.38;0.38;11.7;12.2;12.4;61.00;103.00;100;20;0.00
11/14/2022 07:55:38;13.1;12.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;30;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.6;12.6;11.6;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:56:39;13.1;12.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;33;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.7;12.6;11.6;11.4;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:57:39;13.1;12.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;35;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.7;12.6;11.6;11.4;0.38;0.38;11.7;12.5;12.4;66.00;103.00;100;20;0.00
11/14/2022 07:58:37;13.2;12.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;37;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.7;12.6;11.6;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 07:59:39;13.3;12.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.8;12.6;11.7;11.3;0.38;0.38;11.7;12.5;12.4;69.00;103.00;100;20;0.00
11/14/2022 08:00:37;13.3;12.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;37;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.8;12.6;11.7;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 08:01:38;13.4;12.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;37;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.9;12.6;11.7;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 08:02:36;13.4;12.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;12.9;12.7;11.7;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 08:03:39;13.5;12.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.0;12.7;11.7;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 08:04:38;13.6;13.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.0;12.7;11.7;11.3;0.38;0.38;11.7;12.5;12.4;59.00;103.00;100;20;0.00
11/14/2022 08:05:41;13.7;13.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;37;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.2;12.8;11.7;11.3;0.38;0.38;11.7;12.5;12.4;61.00;103.00;100;20;0.00
11/14/2022 08:06:38;13.7;13.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;39;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.2;12.9;11.8;11.3;0.38;0.38;11.7;12.5;12.7;59.00;103.00;100;20;0.00
11/14/2022 08:07:42;13.8;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.3;12.9;11.8;11.3;0.38;0.38;11.7;12.5;13.2;59.00;103.00;100;20;0.00
11/14/2022 08:08:37;13.9;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.3;12.9;11.8;11.4;0.38;0.38;11.7;12.5;13.2;59.00;103.00;100;20;0.00
11/14/2022 08:09:41;14.0;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;37;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.3;13.0;11.8;11.4;0.38;0.38;11.7;12.5;13.2;59.00;103.00;100;20;0.00
11/14/2022 08:10:39;14.0;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;36;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.3;13.0;11.8;11.4;0.38;0.38;11.7;12.5;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:11:40;14.0;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;35;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.3;13.0;11.9;11.4;0.38;0.38;11.7;12.5;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:12:36;14.1;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;34;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.4;13.1;11.9;11.4;0.38;0.38;11.7;12.5;13.5;0.00;0.00;100;20;0.00
11/14/2022 08:13:37;14.1;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;36;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.4;13.1;11.9;11.4;0.38;0.38;11.7;12.5;13.5;59.00;0.00;100;20;0.00
11/14/2022 08:14:41;14.1;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;36;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.4;13.2;12.0;11.4;0.38;0.38;11.7;12.5;13.5;59.00;0.00;100;20;0.00
11/14/2022 08:15:44;14.1;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;35;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.4;13.2;12.0;11.4;0.38;0.38;11.7;12.5;13.5;59.00;0.00;100;20;0.00
11/14/2022 08:16:51;14.2;13.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;32;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.4;13.3;12.0;11.4;0.38;0.38;11.7;12.5;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:17:39;14.2;13.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;31;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.5;13.3;12.1;11.4;0.38;0.38;11.7;12.5;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:18:43;14.2;13.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;30;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.5;13.3;12.1;11.5;0.40;0.38;11.7;12.5;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:19:51;14.2;13.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;30;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.4;12.1;11.5;0.40;0.38;11.7;12.8;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:20:39;14.2;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;30;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.4;12.1;11.5;0.40;0.38;11.7;12.8;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:21:39;14.3;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;29;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.5;12.1;11.5;0.40;0.38;11.7;12.8;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:22:37;14.3;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;30;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.5;12.2;11.5;0.40;0.38;11.7;12.8;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:23:37;14.3;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;31;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.6;12.2;11.5;0.40;0.38;11.7;12.8;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:24:36;14.3;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;32;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.6;12.2;11.5;0.40;0.38;11.7;12.8;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:25:37;14.3;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;33;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.6;12.2;11.5;0.40;0.38;11.7;13.0;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:26:35;14.4;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;34;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.7;12.3;11.5;0.40;0.38;11.7;13.0;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:27:36;14.4;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;36;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.6;13.7;12.3;11.6;0.40;0.38;11.7;13.0;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:28:36;14.4;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;36;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.7;12.3;11.6;0.40;0.38;11.9;13.0;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:29:38;14.4;13.3;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.7;12.4;11.6;0.40;0.38;11.7;13.3;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:30:40;14.5;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.8;12.4;11.6;0.40;0.38;11.9;13.3;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:31:36;14.5;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;38;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.8;12.4;11.7;0.40;0.38;11.9;13.3;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:32:37;14.5;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;39;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.8;12.4;11.7;0.40;0.38;11.9;13.3;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:33:37;14.5;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;39;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.8;12.5;11.7;0.40;0.38;11.9;13.3;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:34:37;14.5;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;39;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.8;12.5;11.8;0.40;0.38;11.9;13.3;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:35:36;14.5;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;40;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.7;13.8;12.5;11.8;0.40;0.38;12.0;13.3;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:36:37;14.6;13.4;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;40;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.8;12.5;11.8;0.40;0.38;12.2;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:37:37;14.6;13.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;40;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.8;12.5;11.8;0.40;0.38;12.2;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:38:37;14.6;13.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;41;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.9;12.5;11.9;0.40;0.38;12.2;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:39:37;14.6;13.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;41;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.9;12.6;11.9;0.40;0.38;12.5;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:40:36;14.6;13.5;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;42;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.9;12.6;11.9;0.40;0.38;12.5;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:41:37;14.6;13.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;43;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.9;12.6;11.9;0.40;0.38;12.5;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:42:36;14.6;13.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;44;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.9;12.6;12.0;0.40;0.38;12.5;13.4;13.5;59.00;0.00;100;20;0.00
11/14/2022 08:43:36;14.7;13.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;46;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.8;13.9;12.6;12.0;0.40;0.38;12.7;13.4;13.5;0.00;0.00;100;20;0.00
11/14/2022 08:44:38;14.7;13.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;48;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.9;13.9;12.7;12.0;0.40;0.38;12.7;13.4;13.5;0.00;0.00;100;20;0.00
11/14/2022 08:45:40;14.8;13.6;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;49;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.9;13.9;12.7;12.1;0.40;0.38;12.7;13.4;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:46:36;14.8;13.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;51;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.9;13.9;12.7;12.1;0.40;0.38;12.7;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:47:38;14.8;13.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;52;999.9;999.9;999.9;888.8;888.8;888.8;888.8;13.9;14.0;12.7;12.1;0.40;0.38;12.7;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:48:36;14.8;13.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;54;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.0;14.0;12.7;12.2;0.41;0.38;12.7;13.4;13.5;0.00;103.00;100;20;0.00
11/14/2022 08:49:37;14.9;13.7;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;55;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.0;14.0;12.7;12.2;0.41;0.38;12.7;13.4;13.5;59.00;103.00;100;20;0.00
11/14/2022 08:50:42;14.9;13.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;56;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.0;14.0;12.8;12.2;0.41;0.39;12.7;13.4;13.7;0.00;103.00;100;20;0.00
11/14/2022 08:51:36;14.9;13.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;56;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.0;14.0;12.8;12.2;0.41;0.39;12.7;13.4;14.2;59.00;103.00;100;20;0.00
11/14/2022 08:52:36;15.0;13.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;57;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.1;14.0;12.8;12.2;0.41;0.39;12.7;13.4;14.2;59.00;103.00;100;20;0.00
11/14/2022 08:53:37;15.0;13.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;57;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.1;14.0;12.9;12.2;0.41;0.39;12.7;13.4;14.2;59.00;103.00;100;20;0.00
11/14/2022 08:54:37;15.1;13.9;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;58;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.1;14.0;12.9;12.3;0.41;0.39;12.7;13.4;14.2;59.00;103.00;100;20;0.00
11/14/2022 08:55:42;15.1;14.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;59;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.2;14.1;12.9;12.3;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 08:56:37;15.1;14.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;61;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.2;14.1;12.9;12.3;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 08:57:37;15.2;14.0;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;62;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.2;14.1;12.9;12.3;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 08:58:39;15.2;14.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;62;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.2;14.1;12.9;12.3;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 08:59:41;15.3;14.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;64;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.3;14.1;13.0;12.4;0.41;0.39;12.7;13.4;14.5;0.00;103.00;100;20;0.00
11/14/2022 09:00:38;15.3;14.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;65;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.3;14.2;13.0;12.4;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 09:01:37;15.3;14.1;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;66;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.4;14.2;13.0;12.4;0.41;0.40;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 09:02:38;15.4;14.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;68;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.4;14.2;13.0;12.5;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 09:03:37;15.4;14.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;67;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.4;14.2;13.0;12.5;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 09:04:37;15.5;14.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;68;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.5;14.3;13.1;12.5;0.41;0.39;12.7;13.4;14.5;59.00;103.00;100;20;0.00
11/14/2022 09:05:41;15.5;14.2;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;888.8;68;999.9;999.9;999.9;888.8;888.8;888.8;888.8;14.5;14.3;13.1;12.5;0.41;0.39;12.7;13.4;14.5;0.00;103.00;100;20;0.00
